PCP_Specific Surface Area (BET)_value,PCP_Total Pore Volume_value,PCP_Micropore Volume_value,PCP_Micropore Specific Surface Area_value,PCP_Mesopore Volume_value,PCP_Average Pore Diameter_value,PCP_Degree of Graphitization (Raman ID_IG)_value,PCP_Interlayer Spacing (XRD d002)_value,PCP_Element Content_C_value,PCP_Element Content_N_value,PCP_Element Content_O_value,PCP_Element Content_H_value,PCP_Element Content_S_value,Electrochem_Specific Capacitance_condition_value,Electrochem_Specific Capacitance_value,Electrochem_Cycle Stability_Cycle Number_value,Electrochem_Cycle Stability_Capacity Retention_value,Electrochem_Energy Density_value,Electrochem_Power Density_value,Electrochem_Voltage Window_value_min,Electrochem_Voltage Window_value_max,Electrochem_ESR_value,Electrochem_Rct_value,Preparation_Carbonization Temperature_value,doi
,,,2422.0,,,0.845,,,,,,,1.0,217.0,10000.0,93.2,,,0.0,1.0,,,,10.1016_j.ensm.2018.08.004_extracted_structured
,,,2075.0,,,,,,,,,,,,,,,,0.0,1.0,,,,10.1016_j.ensm.2018.08.004_extracted_structured
2988.4,1.75,,1195.0,,,,,,,,,,,,,,,,0.0,1.0,,,600.0,10.1016_j.ensm.2018.08.004_extracted_structured
931.0,0.58,,365.0,,2.32,,,72.9,6.0,,2.0,,0.5,255.0,,,,,-1.0,0.0,,,600.0,10.1016_j.biortech.2015.07.100_extracted_structured
931.0,0.58,,365.0,,2.32,,,72.9,6.0,,2.0,,10.0,192.0,,,,,-1.0,0.0,,,600.0,10.1016_j.biortech.2015.07.100_extracted_structured
1052.0,0.61,,476.0,,2.33,1.03,0.383,75.2,6.2,,1.5,,0.5,255.0,5000.0,93.7,,,-1.0,0.0,4.2,,700.0,10.1016_j.biortech.2015.07.100_extracted_structured
1052.0,0.61,,476.0,,2.33,1.03,0.383,75.2,6.2,,1.5,,10.0,192.0,5000.0,93.7,,,-1.0,0.0,4.2,,700.0,10.1016_j.biortech.2015.07.100_extracted_structured
921.0,0.54,,205.0,,2.28,,,75.8,4.8,,1.2,,,,,,,,-1.0,0.0,,,800.0,10.1016_j.biortech.2015.07.100_extracted_structured
697.0,0.52,,,,2.35,,,72.7,0.4,,0.3,,,,,,,,-1.0,0.0,,,900.0,10.1016_j.biortech.2015.07.100_extracted_structured
842.0,,,,,,,,,,,,,1.0,245.0,5000.0,83.0,,,,,,,600.0,10.1016_j.jpowsour.2020.227737_extracted_structured
842.0,,,,,,,,,,,,,2.0,214.0,5000.0,83.0,,,,,,,600.0,10.1016_j.jpowsour.2020.227737_extracted_structured
842.0,,,,,,,,,,,,,5.0,191.0,5000.0,83.0,,,,,,,600.0,10.1016_j.jpowsour.2020.227737_extracted_structured
842.0,,,,,,,,,,,,,10.0,183.0,5000.0,83.0,,,,,,,600.0,10.1016_j.jpowsour.2020.227737_extracted_structured
842.0,,,,,,,,,,,,,,172.0,5000.0,83.0,,,,,,,600.0,10.1016_j.jpowsour.2020.227737_extracted_structured
116.0,,,,,,,,,,,,,1.0,245.0,5000.0,83.0,,,,,,,,10.1016_j.jpowsour.2020.227737_extracted_structured
116.0,,,,,,,,,,,,,2.0,214.0,5000.0,83.0,,,,,,,,10.1016_j.jpowsour.2020.227737_extracted_structured
116.0,,,,,,,,,,,,,5.0,191.0,5000.0,83.0,,,,,,,,10.1016_j.jpowsour.2020.227737_extracted_structured
116.0,,,,,,,,,,,,,10.0,183.0,5000.0,83.0,,,,,,,,10.1016_j.jpowsour.2020.227737_extracted_structured
116.0,,,,,,,,,,,,,,172.0,5000.0,83.0,,,,,,,,10.1016_j.jpowsour.2020.227737_extracted_structured
,,,,,,,,,,,,,,,,,,,,,,,,10.1016_j.energy.2019.01.035_extracted_structured
532.0,,,432.0,,,,0.362,,,,,,0.1,184.0,,,6.39,50.0,0.0,1.0,,,800.0,10.1016_j.carbon.2019.12.005_extracted_structured
532.0,,,432.0,,,,0.362,,,,,,5.0,155.0,,,6.39,50.0,0.0,1.0,,,800.0,10.1016_j.carbon.2019.12.005_extracted_structured
40.0,,,,,,,0.375,,,,,,0.1,4.4,,,0.15,10000.0,0.0,1.0,,,800.0,10.1016_j.carbon.2019.12.005_extracted_structured
40.0,,,,,,,0.375,,,,,,5.0,0.59,,,0.15,10000.0,0.0,1.0,,,800.0,10.1016_j.carbon.2019.12.005_extracted_structured
103.31,,,,,,,,,,,,,2.0,332.9,3000.0,88.23,30.05,909.09,-0.7,0.0,,0.56,,10.1016_j.inoche.2023.110949_extracted_structured
262.95,,,,,,0.82,,,,,,,2.0,,3000.0,92.1,50.19,954.54,-0.7,0.0,,0.37,800.0,10.1016_j.inoche.2023.110949_extracted_structured
302.12,,,,,,,,,,,,,2.0,,3000.0,95.5,64.86,1000.0,-0.7,0.0,,0.24,,10.1016_j.inoche.2023.110949_extracted_structured
,,,,,,,,,,,,,,,,,,,,,,,,10.1016_j.pmatsci.2021.100904_extracted_structured
2413.0,,,,,,,,,,12.21,,,1.0,361.8,,,,,0.0,0.4,,,800.0,10.1016_j.electacta.2018.07.043_extracted_structured
2413.0,,,,,,,,,,12.21,,,2.0,258.2,,,,,0.0,0.4,,,800.0,10.1016_j.electacta.2018.07.043_extracted_structured
2413.0,,,,,,,,,,12.21,,,5.0,199.0,,,,,0.0,0.4,,,800.0,10.1016_j.electacta.2018.07.043_extracted_structured
2413.0,,,,,,,,,,12.21,,,3.2,118.4,,,,,0.0,0.4,,,800.0,10.1016_j.electacta.2018.07.043_extracted_structured
2413.0,,,,,,,,,,12.21,,,4.0,107.6,,,,,0.0,0.4,,,800.0,10.1016_j.electacta.2018.07.043_extracted_structured
1102.7,,,,,,,,,,,,,1.0,,5000.0,77.9,,,0.0,0.4,,,,10.1016_j.electacta.2018.07.043_extracted_structured
1102.7,,,,,,,,,,,,,10.0,,5000.0,77.9,,,0.0,0.4,,,,10.1016_j.electacta.2018.07.043_extracted_structured
803.4,,,,,,,,,,,,,1.0,,5000.0,79.0,,,0.0,0.4,,,,10.1016_j.electacta.2018.07.043_extracted_structured
803.4,,,,,,,,,,,,,10.0,,5000.0,79.0,,,0.0,0.4,,,,10.1016_j.electacta.2018.07.043_extracted_structured
350.6,,,,,,,,,,,,,1.0,,,,,,0.0,0.4,,,,10.1016_j.electacta.2018.07.043_extracted_structured
350.6,,,,,,,,,,,,,10.0,,,,,,0.0,0.4,,,,10.1016_j.electacta.2018.07.043_extracted_structured
147.0,,,,,,,,,,,,,,,,,,,0.0,0.9,,,800.0,10.1016_j.matchemphys.2018.02.005_extracted_structured
,,,,,,,,,,,,,,,,,,,0.0,0.9,,,800.0,10.1016_j.matchemphys.2018.02.005_extracted_structured
,,,,,,,,,,,,,,,,,,,0.0,0.9,,,800.0,10.1016_j.matchemphys.2018.02.005_extracted_structured
385.0,,,,,,0.8,,,,,,,0.25,140.0,1000.0,,,,0.0,0.9,2.7,,800.0,10.1016_j.matchemphys.2018.02.005_extracted_structured
385.0,,,,,,0.8,,,,,,,0.25,111.0,1000.0,,,,0.0,0.9,2.7,,800.0,10.1016_j.matchemphys.2018.02.005_extracted_structured
385.0,,,,,,0.8,,,,,,,0.25,90.0,1000.0,,,,0.0,0.9,2.7,,800.0,10.1016_j.matchemphys.2018.02.005_extracted_structured
,,,,,,,,,,,,,,,,,,,0.0,0.9,,,800.0,10.1016_j.matchemphys.2018.02.005_extracted_structured
,,,,,,,,,,,,,,,,,,,,,,,,10.1016_j.jece.2025.116037_extracted_structured
,,,,,,,,,,,,,,,,,,,,,,,,10.1016_j.jece.2025.116037_extracted_structured
,,,,,,,,,,,,,,,,,,,,,,,,10.1016_j.jece.2025.116037_extracted_structured
,,,,,,,,,,,,,,,,,,,,,,,,10.1016_j.jece.2025.116037_extracted_structured
,,,,,,,,,,,,,,,,,,,,,,,,10.1016_j.jece.2025.116037_extracted_structured
,,,,,,,,,,,,,,,,,,,,,,,,10.1016_j.jece.2025.116037_extracted_structured
,,,,,,,,,,,,,,,,,,,,,,,,10.1016_j.jece.2025.116037_extracted_structured
,,,,,,,,,,,,,,,,,,,,,,,,10.1016_j.jece.2025.116037_extracted_structured
,,,,,,,,,,,,,,,,,,,,,,,,10.1016_j.jece.2025.116037_extracted_structured
,,,,,,,,,,,,,,,,,,,,,,,,10.1016_j.jece.2025.116037_extracted_structured
,,,,,,,,,,,,,,,,,,,,,,,,10.1016_j.jece.2025.116037_extracted_structured
,,,,,,,,,,,,,,,,,,,,,,,,10.1016_j.jece.2025.116037_extracted_structured
,,,,,,,,,,,,,,,,,,,,,,,,10.1016_j.jece.2025.116037_extracted_structured
,,,,,,,,,,,,,,,,,,,,,,,,10.1016_j.jece.2025.116037_extracted_structured
625.0,0.35,0.08,532.0,0.27,4.35,,,76.39,0.43,21.11,1.76,0.31,0.5,140.0,,,,,,,,,850.0,10.1016_j.electacta.2015.12.081_extracted_structured
1756.0,0.91,0.46,864.0,0.45,2.38,,,,,,,,0.5,322.0,,,,,,,,,,10.1016_j.electacta.2015.12.081_extracted_structured
2273.0,1.19,0.66,1045.0,0.53,2.37,0.95,,76.39,0.43,21.11,1.76,0.31,0.5,373.0,10000.0,94.6,,,,,,,,10.1016_j.electacta.2015.12.081_extracted_structured
2273.0,1.19,0.66,1045.0,0.53,2.37,0.95,,76.39,0.43,21.11,1.76,0.31,,303.0,10000.0,94.6,,,,,,,,10.1016_j.electacta.2015.12.081_extracted_structured
1921.0,0.99,0.43,1114.0,0.56,2.34,,,,,,,,0.5,252.0,,,,,,,,,,10.1016_j.electacta.2015.12.081_extracted_structured
1936.0,0.99,0.4,1174.0,0.59,2.31,,,,,,,,0.5,284.0,,,,,,,,,,10.1016_j.electacta.2015.12.081_extracted_structured
2375.0,1.36,0.08,261.0,,2.63,,,,,,,,0.5,347.0,,,,,,,,,,10.1016_j.electacta.2015.12.081_extracted_structured
260.8,,,,,,,,,,,,,0.5,132.0,,,,,0.0,1.0,,,800.0,10.1016_j.est.2020.101653_extracted_structured
311.7,,,,,,0.98,,,,,,,,,,,,,0.0,1.0,,,800.0,10.1016_j.est.2020.101653_extracted_structured
551.2,,,,,,0.99,,,,,,,,,,,,,0.0,1.0,,,800.0,10.1016_j.est.2020.101653_extracted_structured
589.2,,,,,,0.97,,,,,,,0.5,509.0,5000.0,73.3,7.7,325.0,0.0,1.0,,,800.0,10.1016_j.est.2020.101653_extracted_structured
589.2,,,,,,0.97,,,,,,,0.5,33.0,5000.0,73.3,7.7,325.0,0.0,1.0,,,800.0,10.1016_j.est.2020.101653_extracted_structured
320.0,0.2,0.14,275.0,0.06,,1.05,,,,,,,1.0,75.0,,,,,0.0,1.0,,,800.0,10.1016_j.carbon.2020.07.017_extracted_structured
320.0,0.2,0.14,275.0,0.06,,1.05,,,,,,,0.2,206.0,,,,,0.0,1.0,,,800.0,10.1016_j.carbon.2020.07.017_extracted_structured
553.0,0.18,0.1,414.0,0.08,,0.98,,,,,,,1.0,172.0,10000.0,90.0,,,0.0,1.0,,7.6,800.0,10.1016_j.carbon.2020.07.017_extracted_structured
553.0,0.18,0.1,414.0,0.08,,0.98,,,,,,,0.2,244.0,10000.0,90.0,,,0.0,1.0,,7.6,800.0,10.1016_j.carbon.2020.07.017_extracted_structured
720.0,0.38,0.27,548.0,0.11,,0.92,,,,,,,0.3,456.0,10000.0,95.0,48.3,400.0,0.0,1.0,,4.2,800.0,10.1016_j.carbon.2020.07.017_extracted_structured
720.0,0.38,0.27,548.0,0.11,,0.92,,,,,,,1.0,268.0,10000.0,95.0,48.3,400.0,0.0,1.0,,4.2,800.0,10.1016_j.carbon.2020.07.017_extracted_structured
720.0,0.38,0.27,548.0,0.11,,0.92,,,,,,,0.2,348.0,10000.0,95.0,48.3,400.0,0.0,1.0,,4.2,800.0,10.1016_j.carbon.2020.07.017_extracted_structured
720.0,0.38,0.27,548.0,0.11,,0.92,,,,,,,0.2,206.0,10000.0,95.0,48.3,400.0,0.0,1.0,,4.2,800.0,10.1016_j.carbon.2020.07.017_extracted_structured
,,,,,,,,,,,,,,,,,,,,,,,,10.1016_j.rser.2022.113106_extracted_structured
1020.4,0.69,,,,2.61,0.82,,,,,,,1.0,417.5,,,,,0.0,0.7,,,800.0,10.1016_j.ijbiomac.2023.126325_extracted_structured
495.8,0.35,,,,2.8,0.94,,,,,,,1.0,529.7,,,,,0.0,0.7,2.359,,800.0,10.1016_j.ijbiomac.2023.126325_extracted_structured
611.2,0.45,,,,2.92,0.96,,,,,,,1.0,,,,,,0.0,0.7,3.595,,800.0,10.1016_j.ijbiomac.2023.126325_extracted_structured
1041.4,0.61,,,,2.36,1.06,,,,,,,1.0,,10000.0,92.5,83.3,,0.0,0.7,1.693,,800.0,10.1016_j.ijbiomac.2023.126325_extracted_structured
30.32,0.03,0.011,,0.019,0.866,1.22,,,,,,,0.2,,500.0,,,,1.8,2.7,,,,10.1016_j.biortech.2024.131065_extracted_structured
30.32,0.03,0.011,,0.019,0.866,1.22,,,,,,,,,500.0,,,,1.8,2.7,,,,10.1016_j.biortech.2024.131065_extracted_structured
30.32,0.03,0.011,,0.019,0.866,1.22,,,,,,,,,500.0,,,,1.8,2.7,,,,10.1016_j.biortech.2024.131065_extracted_structured
30.32,0.03,0.011,,0.019,0.866,1.22,,,,,,,,,500.0,,,,1.8,2.7,,,,10.1016_j.biortech.2024.131065_extracted_structured
30.32,0.03,0.011,,0.019,0.866,1.22,,,,,,,,,500.0,,,,1.8,2.7,,,,10.1016_j.biortech.2024.131065_extracted_structured
84.96,0.038,0.029,,0.009,,1.29,,,,,,,0.2,,500.0,,,,1.8,2.7,,,,10.1016_j.biortech.2024.131065_extracted_structured
84.96,0.038,0.029,,0.009,,1.29,,,,,,,,,500.0,,,,1.8,2.7,,,,10.1016_j.biortech.2024.131065_extracted_structured
84.96,0.038,0.029,,0.009,,1.29,,,,,,,,,500.0,,,,1.8,2.7,,,,10.1016_j.biortech.2024.131065_extracted_structured
84.96,0.038,0.029,,0.009,,1.29,,,,,,,,,500.0,,,,1.8,2.7,,,,10.1016_j.biortech.2024.131065_extracted_structured
84.96,0.038,0.029,,0.009,,1.29,,,,,,,,,500.0,,,,1.8,2.7,,,,10.1016_j.biortech.2024.131065_extracted_structured
1183.9,,,,,,,0.351,,,,,,,415.0,10000.0,99.0,47.6,,0.0,-1.0,,,,10.1016_j.jpcs.2021.110441_extracted_structured
1183.9,,,,,,,0.351,,,,,,1.0,392.5,10000.0,99.0,47.6,,0.0,-1.0,,,,10.1016_j.jpcs.2021.110441_extracted_structured
408.89,,,,,,,,,,,,,,,,,,,0.0,-1.0,,,700.0,10.1016_j.jpcs.2021.110441_extracted_structured
819.79,,,,,,,,,,,,,,,,,,,0.0,-1.0,,,800.0,10.1016_j.jpcs.2021.110441_extracted_structured
1061.6,,,,,,,,,,,,,,,,,,,0.0,-1.0,,,900.0,10.1016_j.jpcs.2021.110441_extracted_structured
,,,,,,0.84,0.25,,,,,,,,,,,,0.0,-1.0,,,,10.1016_j.jpcs.2021.110441_extracted_structured
,,,,,,,,,,,,,,270.0,10000.0,99.0,,,0.0,-1.0,,,,10.1016_j.jpcs.2021.110441_extracted_structured
,,,,,,,,,,,,,1.0,242.5,10000.0,99.0,,,0.0,-1.0,,,,10.1016_j.jpcs.2021.110441_extracted_structured
867.6,0.22,,,,2.32,,,83.79,,14.6,,1.61,,,,,,,0.0,0.7,,,800.0,10.1016_j.electacta.2018.04.111_extracted_structured
851.8,0.16,,,,2.47,0.84,,79.02,,17.3,,0.98,,508.0,2000.0,92.0,,,0.0,0.7,,,,10.1016_j.electacta.2018.04.111_extracted_structured
4.35,0.01,,,,,1.08,,75.02,2.74,17.38,,,,,,,,,,,,,650.0,10.1016_j.jwpe.2024.106450_extracted_structured
1570.28,0.94,,,,2.39,1.06,,84.54,3.48,9.83,,,,,,,,,,,,,650.0,10.1016_j.jwpe.2024.106450_extracted_structured
3160.0,1.75,,2344.0,,,0.95,,,0.6,13.84,,,0.5,149.0,10000.0,85.6,2.69,5404.0,0.0,1.0,,,850.0,10.1016_j.colsurfa.2023.132684_extracted_structured
3160.0,1.75,,2344.0,,,0.95,,,0.6,13.84,,,0.5,106.0,10000.0,85.6,2.69,5404.0,0.0,1.0,,,850.0,10.1016_j.colsurfa.2023.132684_extracted_structured
3160.0,1.75,,2344.0,,,0.95,,,0.6,13.84,,,,33.0,10000.0,85.6,2.69,5404.0,0.0,1.0,,,850.0,10.1016_j.colsurfa.2023.132684_extracted_structured
3160.0,1.75,,2344.0,,,0.95,,,0.6,13.84,,,,16.0,10000.0,85.6,2.69,5404.0,0.0,1.0,,,850.0,10.1016_j.colsurfa.2023.132684_extracted_structured
2913.0,1.65,,2169.0,,,0.95,,,,18.82,,,0.5,127.0,10000.0,98.1,2.04,6932.0,0.0,2.7,,,850.0,10.1016_j.colsurfa.2023.132684_extracted_structured
2913.0,1.65,,2169.0,,,0.95,,,,18.82,,,0.5,87.0,10000.0,98.1,2.04,6932.0,0.0,2.7,,,850.0,10.1016_j.colsurfa.2023.132684_extracted_structured
2913.0,1.65,,2169.0,,,0.95,,,,18.82,,,,35.0,10000.0,98.1,2.04,6932.0,0.0,2.7,,,850.0,10.1016_j.colsurfa.2023.132684_extracted_structured
2913.0,1.65,,2169.0,,,0.95,,,,18.82,,,,16.0,10000.0,98.1,2.04,6932.0,0.0,2.7,,,850.0,10.1016_j.colsurfa.2023.132684_extracted_structured
408.25,0.1585,,389.26,,1.86,0.8,,,,,,,5.0,75.6,,,,,0.0,1.0,,,600.0,10.1016_j.cplett.2024.141238_extracted_structured
1209.2,0.6387,,1135.13,,2.0,0.92,,,,,,,,,,,,,0.0,1.0,,,600.0,10.1016_j.cplett.2024.141238_extracted_structured
1234.1,0.8785,,1117.1,,2.69,1.04,,87.49,1.84,11.88,,,5.0,75.6,,95.0,3.15,30.0,0.0,1.0,,,600.0,10.1016_j.cplett.2024.141238_extracted_structured
1234.1,0.8785,,1117.1,,2.69,1.04,,87.49,1.84,11.88,,,5.0,173.04,,95.0,3.15,30.0,0.0,1.0,,,600.0,10.1016_j.cplett.2024.141238_extracted_structured
1234.1,0.8785,,1117.1,,2.69,1.04,,87.49,1.84,11.88,,,0.06,100.61,,95.0,3.15,30.0,0.0,1.0,,,600.0,10.1016_j.cplett.2024.141238_extracted_structured
1347.1,1.0297,,1156.11,,3.09,0.98,,,,,,,,,,,,,0.0,1.0,,,600.0,10.1016_j.cplett.2024.141238_extracted_structured
5.0,0.01,,,,,,,72.68,,20.99,,,2.0,79.0,,,,,0.0,1.0,1.09,0.03,,10.1016_j.chemosphere.2024.141593_extracted_structured
5.0,0.01,,,,,,,72.68,,20.99,,,0.5,75.5,,,,,0.0,1.0,1.09,0.03,,10.1016_j.chemosphere.2024.141593_extracted_structured
,1.66,,,,,,,84.82,,14.52,,,2.0,305.0,,,,,0.0,1.0,1.09,0.03,700.0,10.1016_j.chemosphere.2024.141593_extracted_structured
,1.66,,,,,,,84.82,,14.52,,,0.5,289.5,,,,,0.0,1.0,1.09,0.03,700.0,10.1016_j.chemosphere.2024.141593_extracted_structured
3359.0,1.68,,,,,,,89.05,,10.43,,,2.0,332.5,,,,,0.0,1.0,0.83,0.03,800.0,10.1016_j.chemosphere.2024.141593_extracted_structured
3359.0,1.68,,,,,,,89.05,,10.43,,,0.5,312.0,,,,,0.0,1.0,0.83,0.03,800.0,10.1016_j.chemosphere.2024.141593_extracted_structured
1825.0,1.15,,,,,,,84.98,,13.65,,,2.0,290.5,,,,,0.0,1.0,0.96,0.04,900.0,10.1016_j.chemosphere.2024.141593_extracted_structured
1825.0,1.15,,,,,,,84.98,,13.65,,,0.5,290.5,,,,,0.0,1.0,0.96,0.04,900.0,10.1016_j.chemosphere.2024.141593_extracted_structured
,,,,,,,,77.96,,17.66,,,2.0,224.5,,,,,0.0,1.0,,,800.0,10.1016_j.chemosphere.2024.141593_extracted_structured
,,,,,,,,77.96,,17.66,,,0.5,205.0,,,,,0.0,1.0,,,800.0,10.1016_j.chemosphere.2024.141593_extracted_structured
,,,,,,,,81.98,,16.48,,,2.0,274.0,,,,,0.0,1.0,,,800.0,10.1016_j.chemosphere.2024.141593_extracted_structured
,,,,,,,,81.98,,16.48,,,0.5,250.0,,,,,0.0,1.0,,,800.0,10.1016_j.chemosphere.2024.141593_extracted_structured
1714.948,1.311,,,,2.228,,,,,,,,1.0,481.0,,,,,-1.0,0.0,0.88,,800.0,10.1016_j.diamond.2024.111530_extracted_structured
839.69,0.524,,,,2.331,,,,,,,,1.0,481.0,10000.0,91.7,39.63,500.0,-1.0,0.0,0.75,8.87,800.0,10.1016_j.diamond.2024.111530_extracted_structured
839.69,0.524,,,,2.331,,,,,,,,,384.8,10000.0,91.7,39.63,500.0,-1.0,0.0,0.75,8.87,800.0,10.1016_j.diamond.2024.111530_extracted_structured
,,,,,,,,,,,,,,,,,,,-1.0,0.0,,,800.0,10.1016_j.diamond.2024.111530_extracted_structured
,,,,,,,,,,,,,,,,,,,-1.0,0.0,,,800.0,10.1016_j.diamond.2024.111530_extracted_structured
,,,,,,,,,,,,,,,,,,,-1.0,0.0,,,800.0,10.1016_j.diamond.2024.111530_extracted_structured
293.0,,,,,,,,,,,,,0.5,3.0,,,,,,,,,,10.1016_j.matpr.2021.05.468_extracted_structured
314.0,,,,,,,,,,,,,1.0,314.0,,,,,,,,,,10.1016_j.matpr.2021.05.468_extracted_structured
173.0,,,,,,,,,,,,,10.0,173.0,,,,,,,,,,10.1016_j.matpr.2021.05.468_extracted_structured
140.0,,,,,,,,,,,,,1.0,140.0,,,,,,,,,,10.1016_j.matpr.2021.05.468_extracted_structured
168.0,,,,,,,,,,,,,0.2,168.0,,,,,,,,,,10.1016_j.matpr.2021.05.468_extracted_structured
334.0,,,,,,,,,,,,,2.0,334.0,,,,,,,,,,10.1016_j.matpr.2021.05.468_extracted_structured
242.0,,,,,,,,,,,,,0.3,242.0,,,,,,,,,,10.1016_j.matpr.2021.05.468_extracted_structured
3251.0,,,,,,,,,,,,,0.05,304.0,,,,,,,,,,10.1016_j.matpr.2021.05.468_extracted_structured
1200.0,,,,,,,,,,,,,1.0,330.0,,,,,,,,,,10.1016_j.matpr.2021.05.468_extracted_structured
,,,,,,,,,,,,,0.5,276.0,10000.0,98.0,,4353.0,,,,,,10.1016_j.matpr.2021.05.468_extracted_structured
,,,,,,,,,,,,,0.5,276.0,10000.0,98.0,,4353.0,,,,,,10.1016_j.matpr.2021.05.468_extracted_structured
,,,,,,,,,,,,,,,,,,,,,,,,10.1016_j.fueleneab.2013.09.002_extracted_structured
2377.0,1.5,,2377.0,,2.53,1.1,0.345,73.17,2.24,24.59,,,0.1,,5000.0,90.5,,11121.54,0.01,3.0,,,900.0,10.1016_j.electacta.2018.08.029_extracted_structured
2377.0,1.5,,2377.0,,2.53,1.1,0.345,73.17,2.24,24.59,,,0.25,,5000.0,90.5,,11121.54,0.01,3.0,,,900.0,10.1016_j.electacta.2018.08.029_extracted_structured
2377.0,1.5,,2377.0,,2.53,1.1,0.345,73.17,2.24,24.59,,,0.5,,5000.0,90.5,,11121.54,0.01,3.0,,,900.0,10.1016_j.electacta.2018.08.029_extracted_structured
2377.0,1.5,,2377.0,,2.53,1.1,0.345,73.17,2.24,24.59,,,0.75,,5000.0,90.5,,11121.54,0.01,3.0,,,900.0,10.1016_j.electacta.2018.08.029_extracted_structured
2377.0,1.5,,2377.0,,2.53,1.1,0.345,73.17,2.24,24.59,,,1.0,,5000.0,90.5,,11121.54,0.01,3.0,,,900.0,10.1016_j.electacta.2018.08.029_extracted_structured
2377.0,1.5,,2377.0,,2.53,1.1,0.345,73.17,2.24,24.59,,,2.0,,5000.0,90.5,,11121.54,0.01,3.0,,,900.0,10.1016_j.electacta.2018.08.029_extracted_structured
2377.0,1.5,,2377.0,,2.53,1.1,0.345,73.17,2.24,24.59,,,3.0,,5000.0,90.5,,11121.54,0.01,3.0,,,900.0,10.1016_j.electacta.2018.08.029_extracted_structured
2377.0,1.5,,2377.0,,2.53,1.1,0.345,73.17,2.24,24.59,,,5.0,,5000.0,90.5,,11121.54,0.01,3.0,,,900.0,10.1016_j.electacta.2018.08.029_extracted_structured
2377.0,1.5,,2377.0,,2.53,1.1,0.345,73.17,2.24,24.59,,,0.1,,5000.0,90.5,,11121.54,0.01,3.0,,,900.0,10.1016_j.electacta.2018.08.029_extracted_structured
2377.0,1.5,,2377.0,,2.53,1.1,0.345,73.17,2.24,24.59,,,0.25,,5000.0,90.5,,11121.54,0.01,3.0,,,900.0,10.1016_j.electacta.2018.08.029_extracted_structured
2377.0,1.5,,2377.0,,2.53,1.1,0.345,73.17,2.24,24.59,,,0.5,,5000.0,90.5,,11121.54,0.01,3.0,,,900.0,10.1016_j.electacta.2018.08.029_extracted_structured
2377.0,1.5,,2377.0,,2.53,1.1,0.345,73.17,2.24,24.59,,,0.75,,5000.0,90.5,,11121.54,0.01,3.0,,,900.0,10.1016_j.electacta.2018.08.029_extracted_structured
2377.0,1.5,,2377.0,,2.53,1.1,0.345,73.17,2.24,24.59,,,1.0,,5000.0,90.5,,11121.54,0.01,3.0,,,900.0,10.1016_j.electacta.2018.08.029_extracted_structured
2377.0,1.5,,2377.0,,2.53,1.1,0.345,73.17,2.24,24.59,,,2.0,,5000.0,90.5,,11121.54,0.01,3.0,,,900.0,10.1016_j.electacta.2018.08.029_extracted_structured
2377.0,1.5,,2377.0,,2.53,1.1,0.345,73.17,2.24,24.59,,,3.0,,5000.0,90.5,,11121.54,0.01,3.0,,,900.0,10.1016_j.electacta.2018.08.029_extracted_structured
2377.0,1.5,,2377.0,,2.53,1.1,0.345,73.17,2.24,24.59,,,5.0,,5000.0,90.5,,11121.54,0.01,3.0,,,900.0,10.1016_j.electacta.2018.08.029_extracted_structured
2377.0,1.5,,2377.0,,2.53,1.1,0.345,73.17,2.24,24.59,,,0.2,,5000.0,90.5,,11121.54,0.01,3.0,,,900.0,10.1016_j.electacta.2018.08.029_extracted_structured
430.0,0.17,0.16,370.0,0.01,,,,,,,,,,,,,,,0.0,0.8,,,550.0,10.1016_j.matdes.2017.05.035_extracted_structured
420.0,0.16,0.15,390.0,0.01,,,,,,,,,,,,,,,0.0,0.8,,,700.0,10.1016_j.matdes.2017.05.035_extracted_structured
650.0,0.27,0.26,550.0,0.01,,,,,,,,,1.0,12.7,,,,,0.0,0.8,,,850.0,10.1016_j.matdes.2017.05.035_extracted_structured
650.0,0.27,0.26,550.0,0.01,,,,,,,,,2.0,,,,,,0.0,0.8,,,850.0,10.1016_j.matdes.2017.05.035_extracted_structured
310.0,0.13,0.12,260.0,0.01,,,,,,,,,,,,,,,0.0,0.8,,,,10.1016_j.matdes.2017.05.035_extracted_structured
410.0,0.29,0.14,230.0,0.15,,,,,,,,,1.0,57.7,,,,,0.0,0.8,,,850.0,10.1016_j.matdes.2017.05.035_extracted_structured
410.0,0.29,0.14,230.0,0.15,,,,,,,,,2.0,,,,,,0.0,0.8,,,850.0,10.1016_j.matdes.2017.05.035_extracted_structured
,,,,,,,,,,,,,,,,,,,0.0,0.8,,,550.0,10.1016_j.matdes.2017.05.035_extracted_structured
,,,,,,,,,,,,,,,,,,,0.0,0.8,,,700.0,10.1016_j.matdes.2017.05.035_extracted_structured
520.0,0.28,0.19,350.0,0.09,,,,,,,,,1.0,21.1,,,,,0.0,0.8,,,850.0,10.1016_j.matdes.2017.05.035_extracted_structured
520.0,0.28,0.19,350.0,0.09,,,,,,,,,2.0,,,,,,0.0,0.8,,,850.0,10.1016_j.matdes.2017.05.035_extracted_structured
,,,,,,,,,,,,,,,,,,,0.0,0.8,,,,10.1016_j.matdes.2017.05.035_extracted_structured
,,,,,,,,,,,,,,,,,,,0.0,0.8,,,850.0,10.1016_j.matdes.2017.05.035_extracted_structured
