PCP_Specific Surface Area (BET)_value,PCP_Total Pore Volume_value,PCP_Micropore Volume_value,PCP_Micropore Specific Surface Area_value,PCP_Mesopore Volume_value,PCP_Average Pore Diameter_value,PCP_Degree of Graphitization (Raman ID_IG)_value,PCP_Interlayer Spacing (XRD d002)_value,PCP_Element Content_C_value,PCP_Element Content_N_value,PCP_Element Content_O_value,PCP_Element Content_H_value,PCP_Element Content_S_value,Electrochem_Specific Capacitance_condition_value,Electrochem_Specific Capacitance_value,Electrochem_Cycle Stability_Cycle Number_value,Electrochem_Cycle Stability_Capacity Retention_value,Electrochem_Energy Density_value,Electrochem_Power Density_value,Electrochem_Voltage Window_value_min,Electrochem_Voltage Window_value_max,Electrochem_ESR_value,Electrochem_Rct_value,Preparation_Carbonization Temperature_value,doi,Sample Name,evaluation_result,evaluation_reason
1725.0,1.143,0.452,,0.691,2.72,1.4,,81.56,9.21,6.86,,2.37,2.0,191.0,10000.0,91.8,23.4,250.0,0.0,1.0,0.37,0.59,600.0,10.1016_j.jiec.2023.08.045_extracted_structured,ns-wac,F,提取的 'Electrochem_Voltage Window_value_max' 为 1.0，但原文中 SSC device 的电压窗口为 1.8 V（例如，'working voltage range of 0–1.8 V' 和 'at a working potential of 1.8 V'）。此外，'Electrochem_Voltage Window_value_min' 为 0.0，但原文中 three-electrode 系统的电压窗口为 -1 V 到 0 V（'potential range of −1 to 0 V'），而 SSC device 的 min 为 0.0 V；提取的 min 值 0.0 仅部分匹配 SSC，但 max 值 1.0 与 SSC 的 1.8 V 不符。其他数据点均准确：如 BET 比表面积 1725.0 m²g⁻¹（Table 1）、总孔体积 1.143 cm³g⁻¹（Table 1）、微孔体积 0.452 cm³g⁻¹（Table 1）、介孔体积 0.691 cm³g⁻¹（Table 1）、平均孔径 2.72 nm（Table 1）、拉曼 ID/IG 1.4（Raman spectra 部分）、元素含量 C 81.56%、N 9.21%、O 6.86%、S 2.37%（Table 1）、比电容 191.0 Fg⁻¹ 在 2 Ag⁻¹（three-electrode GCD 数据）、循环稳定性 10000 次循环后容量保持率 91.8%（SSC device 部分）、能量密度 23.4 Wh kg⁻¹（SSC device 部分）、功率密度 250.0 W kg⁻¹（SSC device 部分）、ESR 0.37 Ω（three-electrode EIS 部分）、Rct 0.59 Ω（three-electrode EIS 部分）、碳化温度 600.0 °C（synthesis 部分）。未提及的数据点（如微孔比表面积、层间距、H 元素含量）正确标记为 null。
1725.0,1.143,0.452,,0.691,2.72,1.4,,81.56,9.21,6.86,,2.37,5.0,183.0,10000.0,91.8,23.4,250.0,0.0,1.0,0.37,0.59,600.0,10.1016_j.jiec.2023.08.045_extracted_structured,ns-wac,,
1725.0,1.143,0.452,,0.691,2.72,1.4,,81.56,9.21,6.86,,2.37,10.0,171.0,10000.0,91.8,23.4,250.0,0.0,1.0,0.37,0.59,600.0,10.1016_j.jiec.2023.08.045_extracted_structured,ns-wac,,
1725.0,1.143,0.452,,0.691,2.72,1.4,,81.56,9.21,6.86,,2.37,15.0,158.0,10000.0,91.8,23.4,250.0,0.0,1.0,0.37,0.59,600.0,10.1016_j.jiec.2023.08.045_extracted_structured,ns-wac,,
1725.0,1.143,0.452,,0.691,2.72,1.4,,81.56,9.21,6.86,,2.37,0.5,52.0,10000.0,91.8,23.4,250.0,0.0,1.0,0.37,0.59,600.0,10.1016_j.jiec.2023.08.045_extracted_structured,ns-wac,F,提取的电压窗口最大值为1.0 V，但原文中SSC器件（NS-WAC//NS-WAC）的工作电压窗口为0-1.8 V（例如，原文描述为'at a working voltage range of 0–1.8 V'和'at a working potential of 1.8 V'）。其他所有数据点均准确、完整且得到原文支撑。
491.36,0.286,0.117,,,2.33,0.82,0.371,95.38,,4.62,,,1.0,334.0,10000.0,,,,1.2,1.6,,,,10.1016_j.est.2024.115170_extracted_structured,pgc,,
491.36,0.286,0.117,,,2.33,0.82,0.371,95.38,,4.62,,,10.0,34.59,10000.0,,,,1.2,1.6,,,,10.1016_j.est.2024.115170_extracted_structured,pgc,F,"提取的信息中，以下数据点不准确或缺失：1) Electrochem_Cycle Stability_Capacity Retention_value 被设为null，但原文明确提到在10,000次循环后容量保持率为101%（原文3.7.3.2部分）；2) Electrochem_Energy Density_value 被设为null，但原文提供了SSC在1 M H₂SO₄电解液中的能量密度值，如18.86 Wh kg⁻¹（原文3.7.3.2部分）；3) Electrochem_Power Density_value 被设为null，但原文提供了对应的功率密度值，如1386 W kg⁻¹（原文3.7.3.2部分）；4) Electrochem_Voltage Window_value_min 为1.2 V，但原文中SSC的电压窗口最小为1.4 V（原文3.7.3.1部分），1.2 V是三电极系统的电位窗口，不匹配SSC上下文；5) Electrochem_ESR_value 被设为null，但原文提供了SSC的等效串联电阻（RS）值，如0.41 Ω（原文3.7.3.2部分）；6) Electrochem_Rct_value 被设为null，但原文提供了电荷转移电阻（Rct）值，如0.02 Ω（原文3.7.3.2部分）；7) Preparation_Carbonization Temperature_value 被设为null，但原文明确碳化温度为1000°C（原文2.1部分）。其他数据点如比表面积、孔体积等均准确对应原文。"
491.36,0.286,0.117,,,2.33,0.82,0.371,95.38,,4.62,,,10.0,23.69,10000.0,,,,1.2,1.6,,,,10.1016_j.est.2024.115170_extracted_structured,pgc,,
491.36,0.286,0.117,,,2.33,0.82,0.371,95.38,,4.62,,,3.0,448.0,10000.0,,,,1.2,1.6,,,,10.1016_j.est.2024.115170_extracted_structured,pgc,,
491.36,0.286,0.117,,,2.33,0.82,0.371,95.38,,4.62,,,3.0,101.0,10000.0,,,,1.2,1.6,,,,10.1016_j.est.2024.115170_extracted_structured,pgc,F,"提取的循环稳定性容量保持率为null，但原文中SSC在10,000次循环后容量保持率为91%（见Fig. 9c描述）；提取的能量密度为null，但原文中SSC的能量密度为36 Wh kg⁻¹（见Fig. 9d描述）；提取的功率密度为null，但原文中SSC的功率密度为2400 W kg⁻¹（见Fig. 9d描述）；提取的电压窗口最小值为1.2 V，但原文中SSC的电压窗口在1 M H₂SO₄电解液中为1.4 V，在添加HQ后为1.6 V，最小值应为0或类似值（见电化学测量部分和Fig. 9a）；提取的Rct为null，但原文中SSC的Rct值为0.02 Ω（对于1 M H₂SO₄，见Table S5）；提取的碳化温度为null，但原文中碳化温度为1000°C（见材料制备部分）。"
491.36,0.286,0.117,,,2.33,0.82,0.371,95.38,,4.62,,,4.0,80.0,10000.0,,,,1.2,1.6,,,,10.1016_j.est.2024.115170_extracted_structured,pgc,,
491.36,0.286,0.117,,,2.33,0.82,0.371,95.38,,4.62,,,5.0,72.0,10000.0,,,,1.2,1.6,,,,10.1016_j.est.2024.115170_extracted_structured,pgc,,
491.36,0.286,0.117,,,2.33,0.82,0.371,95.38,,4.62,,,6.0,64.0,10000.0,,,,1.2,1.6,,,,10.1016_j.est.2024.115170_extracted_structured,pgc,,
491.36,0.286,0.117,,,2.33,0.82,0.371,95.38,,4.62,,,10.0,50.0,10000.0,,,,1.2,1.6,,,,10.1016_j.est.2024.115170_extracted_structured,pgc,,
1843.0,1.62,1.12,1224.0,0.44,,1.05,0.409,85.2,2.12,6.18,,0.55,0.2,468.0,10000.0,88.5,25.3,9998.0,0.0,1.23,1.83,11.85,800.0,10.1016_j.ijhydene.2024.07.032_extracted_structured,nszpc,,
1843.0,1.62,1.12,1224.0,0.44,,1.05,0.409,85.2,2.12,6.18,,0.55,0.2,191.8,10000.0,88.5,25.3,9998.0,0.0,1.23,1.83,11.85,800.0,10.1016_j.ijhydene.2024.07.032_extracted_structured,nszpc,F,提取的信息中存在多处不准确、缺失或无法在原文中找到依据的数据点：1) PCP_Element Content_C_value 提取为 85.2，但原文 Table 1 中 NSZPC 的 C 含量为 80.59%；2) PCP_Element Content_N_value 提取为 2.12，但原文 Table 1 中 NSZPC 的 N 含量为 8.20%；3) PCP_Element Content_S_value 提取为 0.55，但原文 Table 1 中 NSZPC 的 S 含量为 2.12%；4) PCP_Element Content_H_value 提取为 null，但原文 Table 1 中 NSZPC 的 H 含量为 0.97%，数据缺失；5) Electrochem_Voltage_Window_value_min 和 Electrochem_Voltage_Window_value_max 提取为 0.0 和 1.23，但原文未明确指定超级电容器的电压窗口数值，无法找到依据；6) Electrochem_Specific_Capacitance_value 提取为 191.8（条件 0.2 A g⁻¹），但该值对应原文中两电极系统 NSZPC//NSZPC 的数据（Fig. 8c），而样本名称 'nszpc' 应指材料本身，在三电极系统中 NSZPC 的比电容为 468.0 F g⁻¹（Fig. 7b），材料名称与数据不对应。
1843.0,1.62,1.12,1224.0,0.44,,1.05,0.409,85.2,2.12,6.18,,0.55,10.0,131.8,10000.0,88.5,25.3,9998.0,0.0,1.23,1.83,11.85,800.0,10.1016_j.ijhydene.2024.07.032_extracted_structured,nszpc,,
568.0,0.26,0.21,471.0,0.05,,0.9,,91.02,3.87,7.79,,0.55,0.2,233.8,,,,,0.0,1.23,2.51,,,10.1016_j.ijhydene.2024.07.032_extracted_structured,nspc,F,提取的信息存在以下问题：1) PCP_Element Content_H_value应为2.48（原文Table 1中NSPC的H含量为2.48%），但提取为null；2) Electrochem_Rct_value应为236.46（原文Table 3中NSPC的Rct为236.46 Ω），但提取为null；3) Electrochem_Voltage_Window_value_min和max（0.0和1.23）在原文中无依据，原文未提供NSPC的电压窗口数据。
568.0,0.26,0.21,471.0,0.05,,0.9,,91.02,3.87,7.79,,0.55,0.5,153.1,,,,,0.0,1.23,2.51,,,10.1016_j.ijhydene.2024.07.032_extracted_structured,nspc,F,提取信息中存在多处不准确、缺失或无依据的数据点：1) PCP_Element Content_H_value应为2.48（原文Table 1中NSPC的H含量为2.48%），但提取为null；2) Electrochem_Rct_value应为236.46（原文Table 3中NSPC的Rct为236.46 Ω），但提取为null；3) Electrochem_Voltage Window_value_min和value_max（0.0和1.23）在原文中未提及NSPC的电压窗口，无依据；4) 多个物理化学性质数据（如PCP_Specific Surface Area、PCP_Total Pore Volume等）的单位缺失，原文中对应单位为cm²/g或cm³/g，违反正确性要求；5) Electrochem_Specific Capacitance_condition_value和value的单位（A/g和F/g）未提取，而原文中有明确单位。
568.0,0.26,0.21,471.0,0.05,,0.9,,91.02,3.87,7.79,,0.55,1.0,169.5,,,,,0.0,1.23,2.51,,,10.1016_j.ijhydene.2024.07.032_extracted_structured,nspc,F,提取的信息存在多处不准确或缺失：1) PCP_Element Content_H_value应为2.48（原文Table 1中NSPC的H%为2.48），但提取为null；2) Electrochem_Specific Capacitance_condition_value和Electrochem_Specific Capacitance_value无原文支持，原文中NSPC的比电容仅在0.2 A g⁻¹给出为233.8 F g⁻¹（Fig. 7b），未提及1.0 A g⁻¹条件下的169.5 F g⁻¹；3) Electrochem_Voltage_Window_value_min和Electrochem_Voltage_Window_value_max不匹配，原文超级电容器测试中电压窗口为-1.0至0.0 V（Fig. 7a），但提取为0.0和1.23（可能混淆锂离子电池数据）；4) Electrochem_Rct_value应为236.46 Ω（原文Table 3中NSPC的Rct），但提取为null；5) 多个物理化学性质值（如PCP_Specific Surface Area (BET)_value、PCP_Total Pore Volume_value等）缺少单位（原文单位为cm²/g或cm³/g），不符合评估标准要求单位完全对应；6) PCP_Element Content_H_value缺失错误，其他null值（如PCP_Average Pore Diameter_value）正确，因原文未提供。
568.0,0.26,0.21,471.0,0.05,,0.9,,91.02,3.87,7.79,,0.55,,154.2,,,,,0.0,1.23,2.51,,,10.1016_j.ijhydene.2024.07.032_extracted_structured,nspc,,
1970.0,1.76,0.24,480.0,,,0.94,,93.87,0.0,2.48,,0.0,0.2,275.4,,,,,0.0,1.23,2.41,,,10.1016_j.ijhydene.2024.07.032_extracted_structured,zpc,F,提取的信息中存在多处不准确和缺失：1) PCP_Element Content_C_value提取为93.87，但原文Table 1中ZPC的C(%)为91.02；2) PCP_Element Content_O_value提取为2.48，但原文Table 1中ZPC的O(%)为5.37；3) PCP_Element Content_H_value提取为null，但原文Table 1中ZPC的H(%)为2.89；4) PCP_Mesopore Volume_value提取为null，但原文Table 1中ZPC的V_meso为1.52 cm³/g；5) Electrochem_Rct_value提取为null，但原文Table 3中ZPC的Rct为50.50 Ω；6) Electrochem_Voltage Window_value_min和max提取为0.0和1.23，但原文未提及ZPC的电压窗口具体数值。
1970.0,1.76,0.24,480.0,,,0.94,,93.87,0.0,2.48,,0.0,0.5,237.3,,,,,0.0,1.23,2.41,,,10.1016_j.ijhydene.2024.07.032_extracted_structured,zpc,F,提取的 PCP_Element Content_C_value 为 93.87，但原文 Table 1 中 ZPC 的 C 含量为 91.02%；PCP_Element Content_O_value 为 2.48，但原文为 5.37%。此外，PCP_Mesopore_Volume_value 为 null，但原文 Table 1 中 V_meso 为 1.52 cm³/g；PCP_Element Content_H_value 为 null，但原文 H 含量为 2.89%；Electrochem_Rct_value 为 null，但原文 Table 3 中 Rct 为 50.50 Ω；Preparation_Carbonization_Temperature_value 为 null，但原文合成温度为 800°C。电压窗口值 0.0-1.23 无明确依据。
1970.0,1.76,0.24,480.0,,,0.94,,93.87,0.0,2.48,,0.0,,0.0,,,,,0.0,1.23,2.41,,,10.1016_j.ijhydene.2024.07.032_extracted_structured,zpc,,
225.3,0.108,0.078,191.2,0.03,,0.78,,89.56,,,,,1.0,80.3,10000.0,,2.74,400.0,0.0,1.0,3.602,,600.0,10.1016_j.diamond.2020.108162_extracted_structured,cpc-0-600,,
1016.6,0.503,0.358,861.8,0.145,,0.92,,88.72,,,,,1.0,273.8,10000.0,86.2,27.44,8000.0,0.0,1.0,1.323,12.59,600.0,10.1016_j.diamond.2020.108162_extracted_structured,cpc-2-600,,
1016.6,0.503,0.358,861.8,0.145,,0.92,,88.72,,,,,0.5,38.59,10000.0,86.2,27.44,8000.0,0.0,1.0,1.323,12.59,600.0,10.1016_j.diamond.2020.108162_extracted_structured,cpc-2-600,,
236.42,0.147,0.084,174.97,0.063,1.24,0.97,,76.9,3.73,18.43,0.94,,10.0,111.0,,,,,0.5,-1.0,0.626,,700.0,10.1016_j.est.2022.104363_extracted_structured,sc-700,F,提取的信息中存在以下不准确点：1) Electrochem_Voltage_Window_value_min 提取为 0.5，但原文中 SC-700 的电压范围是 +0.1 到 -1.0 V（见原文 'in a voltage range of +0.1 to −1.0 V'），因此 min 应为 0.1 而非 0.5；2) Electrochem_Rct_value 提取为 null，但原文 Table 4 中 SC-700 的 RCT 为 155.9 Ω，因此应提供该值而非 null。其他数据点均准确且得到原文支撑。
236.42,0.147,0.084,174.97,0.063,1.24,0.97,,76.9,3.73,18.43,0.94,,0.5,125.0,,,,,0.5,-1.0,0.626,,700.0,10.1016_j.est.2022.104363_extracted_structured,sc-700,,
236.42,0.147,0.084,174.97,0.063,1.24,0.97,,76.9,3.73,18.43,0.94,,10.0,114.0,,,,,0.5,-1.0,0.626,,700.0,10.1016_j.est.2022.104363_extracted_structured,sc-700,,
624.31,0.912,0.171,355.76,0.741,2.92,1.01,,67.69,5.42,25.71,1.18,,10.0,197.0,,,,,0.5,-1.0,0.779,0.187,700.0,10.1016_j.est.2022.104363_extracted_structured,sc-mg-700,F,"提取的 Electrochem_Voltage Window_value_min 为 0.5，但原文中 SC-Mg-700 在 GCD 测量中达到 +0.3 V（'In GCD measurements, SC-700 reached +0.5 V while, SC-Mg-700 and SC-Zn-700 reached +0.3 V'），且 CV 电压范围为 +0.1 到 -1.0 V（'in a voltage range of +0.1 to −1.0 V'），因此最小电压应为 -1.0 V 或类似值，而不是 0.5。数值不准确。其他所有数据点均与原文一致或正确缺失。"
624.31,0.912,0.171,355.76,0.741,2.92,1.01,,67.69,5.42,25.71,1.18,,0.5,172.0,,,,,0.5,-1.0,0.779,0.187,700.0,10.1016_j.est.2022.104363_extracted_structured,sc-mg-700,F,提取的电压窗口值不准确：Electrochem_Voltage_Window_value_min为0.5，Electrochem_Voltage_Window_value_max为-1.0，但原文中三电极系统的电压范围明确为+0.1到-1.0 V（见原文'voltage range of +0.1 to −1.0 V'），因此最小值应为-1.0，最大值应为+0.1。其他提取值（如比表面积、孔体积、元素含量、比电容、ESR、Rct等）均与原文Table 1、Table 2、Table 3、Table 4及描述部分的数据一致，且缺失数据（如层间距、硫含量、循环稳定性等）正确标记为null。
624.31,0.912,0.171,355.76,0.741,2.92,1.01,,67.69,5.42,25.71,1.18,,10.0,186.0,,,,,0.5,-1.0,0.779,0.187,700.0,10.1016_j.est.2022.104363_extracted_structured,sc-mg-700,,
825.8,0.446,0.285,594.3,0.161,,0.96,,,,,,,1.0,78.8,,,,,0.0,1.0,,,800.0,10.1016_j.est.2023.108355_extracted_structured,wfc-0,,
825.8,0.446,0.285,594.3,0.161,,0.96,,,,,,,10.0,73.0,,,,,0.0,1.0,,,800.0,10.1016_j.est.2023.108355_extracted_structured,wfc-0,,
1361.9,0.675,0.492,1079.9,0.183,,0.99,,,,,,,1.0,107.0,5000.0,98.9,,,0.0,1.0,,,800.0,10.1016_j.est.2023.108355_extracted_structured,wfc-4,,
1361.9,0.675,0.492,1079.9,0.183,,0.99,,,,,,,10.0,73.0,5000.0,98.9,,,0.0,1.0,,,800.0,10.1016_j.est.2023.108355_extracted_structured,wfc-4,,
375.98,0.234,0.113,113.01,0.121,,0.92,,97.3,,2.64,,,0.5,123.0,,,,,0.0,1.0,,0.45,,10.1016_j.est.2021.102577_extracted_structured,mpac-0,F,提取的信息存在以下不准确或缺失的问题：1) PCP_Element Content_C_value (97.3) 和 PCP_Element Content_O_value (2.64) 是原文中 MPAC-1 的数据（XPS 部分），但样本名称为 MPAC-0，原文未提供 MPAC-0 的元素含量数据，导致数据点与其他样本混淆；2) Electrochem_Voltage_Window_value_min (0.0) 和 Electrochem_Voltage_Window_value_max (1.0) 在原文中无明确依据，原文未指定 MPAC-0 的电压窗口具体数值；3) Preparation_Carbonization Temperature_value 提取为 null，但原文明确说明所有样品（包括 MPAC-0）在 800°C 碳化（'carbonization under 800 °C for 1 hour'），应提取 800 而非 null。其他数据点如比表面积、孔体积、石墨化程度、比电容和 Rct 等均准确对应原文 Table 1 和 Results and discussions 部分的 MPAC-0 数据。
1078.92,0.616,0.514,832.67,0.102,,0.95,,97.3,,2.64,,,0.5,274.5,10000.0,94.5,12.14,349.6,0.0,1.0,2.352,0.093205,800.0,10.1016_j.est.2021.102577_extracted_structured,mpac-1,F,提取的电压窗口信息（Electrochem_Voltage_Window_value_min: 0.0 和 Electrochem_Voltage_Window_value_max: 1.0）在原文中没有依据。原文中未提及任何电压窗口的具体数值，包括在电化学测试部分（如CV、GCD、EIS描述）、图表说明（如Fig. 4-6）或公式（如Eq. (1)中ΔV仅作为变量提及，未指定值）。其他所有数据点（如比表面积、孔体积、元素含量、比电容、循环稳定性、能量密度、功率密度、ESR、Rct、碳化温度等）均与原文（Table 1、Table 2、Table 3、Raman、XPS、电化学性能描述等）完全对应，数值、单位和样本名称（MPAC-1）准确，且缺失数据点（如平均孔径、层间距、N/H/S元素含量）均正确标记为null。
1078.92,0.616,0.514,832.67,0.102,,0.95,,97.3,,2.64,,,10.0,210.0,10000.0,94.5,12.14,349.6,0.0,1.0,2.352,0.093205,800.0,10.1016_j.est.2021.102577_extracted_structured,mpac-1,,
2366.0,1.42,0.54,0.54,0.88,2.4,1.19,,,0.69,,,,1.0,273.9,7000.0,87.5,,75.2,-1.0,0.0,0.63,0.04,800.0,10.1016_j.enconman.2025.119498_extracted_structured,b/n@ac,F,提取的微孔比表面积值为 0.54，但原文中没有提供微孔比表面积的数据，只有微孔体积为 0.54 cm³/g；提取的能量密度值为 null，但原文中明确给出能量密度为 126.4 Wh kg⁻¹。
146.0,0.122,0.046,,0.003,,1.04,,85.0,5.0,10.0,,,1.0,73.4,,,,,0.0,0.5,1.2,0.7,800.0,10.1016_j.renene.2022.12.032_extracted_structured,n-hpc-y:pa(1:0)-800,F,提取的 PCP_Element Content_C_value (85.0)、PCP_Element Content_N_value (5.0)、PCP_Element Content_O_value (10.0) 在原文中找不到依据；原文未提供 N-HPC-Y:PA(1:0)-800 样本的元素含量具体数值，仅提及 Table S1 但未在文本中呈现数据。提取的 Electrochem_Voltage_Window_value_min (0.0) 和 Electrochem_Voltage_Window_value_max (0.5) 不准确；原文中 CV 曲线在 0.35–0.5 V vs. Hg/Hg2Cl2 范围，但未明确指定电压窗口 min 为 0.0。提取的 Electrochem_ESR_value (1.2) 和 Electrochem_Rct_value (0.7) 无原文支持；原文仅给出 N/P-HPC-Y:PA(2:1)-800 的 Rs (1.1 Ω) 和 Rct (0.4 Ω)，未提供 N-HPC-Y:PA(1:0)-800 的具体值。其他数据点如比表面积、孔体积、拉曼 ID/IG、比电容和碳化温度均与原文一致。
866.0,0.46,0.296,,0.135,,1.07,,,,,,,1.0,135.0,,,,,0.0,0.5,1.1,0.5,700.0,10.1016_j.renene.2022.12.032_extracted_structured,n/p-hpc-y:pa(2:1)-700,F,提取的电压窗口最小值应为0.35 V，但给出0.0 V；ESR和Rct值在原文中没有针对N/P-HPC-Y:PA(2:1)-700样本提供，只针对N/P-HPC-Y:PA(2:1)-800样本给出。
978.0,0.592,0.259,,0.188,,1.05,,,,,,,1.0,432.0,,,,,0.0,0.5,1.1,0.4,800.0,10.1016_j.renene.2022.12.032_extracted_structured,n/p-hpc-y:pa(2:1)-800,,
1847.3,0.92,0.73,1501.55,0.19,2.0,0.96,,87.55,0.36,12.09,,,1.0,267.0,,,,,0.0,1.0,,,750.0,10.1016_j.diamond.2022.108862_extracted_structured,pc,,
1809.19,0.89,0.71,1537.5,0.18,1.97,1.02,,84.55,3.36,12.09,,,1.0,267.0,,,,,0.0,1.0,,,750.0,10.1016_j.diamond.2022.108862_extracted_structured,pgc-ni,,
1549.2,0.74,0.57,1304.34,0.17,1.9,0.97,,82.55,5.36,12.09,,,1.0,267.0,,,,,0.0,1.0,,,750.0,10.1016_j.diamond.2022.108862_extracted_structured,pgc-mo,F,提取的信息中存在多处不准确和混淆：1) 元素含量（C、N、O）的数值（82.55%、5.36%、12.09%）是针对PGC-Ni-Mo的（原文XPS部分明确说明），但样本名称为'pgc-mo'（PGC-Mo），违反了正确性标准（不得与其他样本名称对应的数值混淆）；2) 比电容值267.0 F/g是针对PGC-Ni-Mo的（原文明确提及），但样本名称为'pgc-mo'，同样违反正确性标准；3) 介孔体积0.17 cm³/g是计算得出的（基于总孔体积和微孔体积的差值），原文未直接提及该值，违反非虚构性标准；4) 电压窗口0.0-1.0 V与原文不符（Fig. 6a显示三电极系统电压范围约为-1.0至0 V vs. Hg/HgO），且未针对PGC-Mo指定具体窗口；5) 其他数据如比表面积、总孔体积等虽与原文Table 1中PGC-Mo数据一致，但整体因上述错误导致信息不准确。
1366.54,0.86,0.58,932.44,0.28,2.5,1.05,,82.64,5.36,12.09,,,1.0,267.0,10000.0,94.8,19.8,9283.0,0.0,1.0,,,750.0,10.1016_j.diamond.2022.108862_extracted_structured,pgc-ni-mo,,
1366.54,0.86,0.58,932.44,0.28,2.5,1.05,,82.64,5.36,12.09,,,10.0,183.0,10000.0,94.8,19.8,9283.0,0.0,1.0,,,750.0,10.1016_j.diamond.2022.108862_extracted_structured,pgc-ni-mo,,
3040.3,1.419,0.488,1082.3,0.931,2.018,0.953,0.23,84.12,0.21,15.67,,,0.5,214.5,5000.0,85.2,,,0.0,1.0,0.54,1.8,800.0,10.1016_j.ijhydene.2020.10.037_extracted_structured,lcac,,
3040.3,1.419,0.488,1082.3,0.931,2.018,0.953,0.23,84.12,0.21,15.67,,,,132.0,5000.0,85.2,,,0.0,1.0,0.54,1.8,800.0,10.1016_j.ijhydene.2020.10.037_extracted_structured,lcac,F,提取的信息中存在多处不准确、缺失或无原文支持的数据点：1) PCP_Interlayer Spacing (XRD d002)_value: 0.23 不准确，原文仅提及XRD峰在23°，未给出具体d002值，计算值约为0.387 nm；2) Electrochem_Cycle Stability_Cycle Number_value: 5000.0 和 Electrochem_Cycle Stability_Capacity Retention_value: 85.2 不准确，这些数据对应LCAC-P20（等离子体修饰样本），而非LCAC（样本名称为lcac）；3) Preparation_Carbonization Temperature_value: 800.0 不准确，碳化温度为500°C，800°C是活化温度；4) Electrochem_Voltage Window_value_min: 0.0 和 Electrochem_Voltage Window_value_max: 1.0 无原文支持，未明确提及电压窗口；5) Electrochem_Specific Capacitance_condition_value: null 不完整，比电容132.0 F/g是在20 A/g下测量，但条件未指定。
3040.3,1.419,0.488,1082.3,0.931,2.018,0.953,0.23,84.12,0.21,15.67,,,,222.0,5000.0,85.2,,,0.0,1.0,0.54,1.8,800.0,10.1016_j.ijhydene.2020.10.037_extracted_structured,lcac,,
2961.7,1.349,0.432,1021.8,0.917,2.024,1.085,0.23,81.66,2.36,15.98,,,0.5,342.5,5000.0,96.2,11.8,250.0,0.0,1.0,0.51,1.0,800.0,10.1016_j.ijhydene.2020.10.037_extracted_structured,lcac-p20,,
2961.7,1.349,0.432,1021.8,0.917,2.024,1.085,0.23,81.66,2.36,15.98,,,,252.0,5000.0,96.2,11.8,250.0,0.0,1.0,0.51,1.0,800.0,10.1016_j.ijhydene.2020.10.037_extracted_structured,lcac-p20,,
